"id","availability","description","hauteur","largeur","longueur","nom","prix_unitaire","reference","fournisseur_id"
"70",54,"4TE7S63EZ45T722187Q4QOSRTEQT2S7QAPRRST1A4OQ39SPZ1Q3S3S3OA7785S525EYOOPYS66O3ZZQPZ4EOY21285RY9RO4AZ3ZE5RO28O65PQS7O954Q5P","337","389","365","9643SSPPZP92A16","257.96","ST787","2"
"69",11,"9QTOYZAP237EE83SZZTZTO72YZYAQT363OSRO3P27O8ZT47PA81AZYRS16A16ZQ2659Z7E16ST977255185E9QY41ZSQT16Q8EO9ZYZ42T68AZ8A236SAE8S","266","203","397","S4R2O8SA7O3ZQOQ","357.8","Z3Z63","2"
"65",68,"524SOPYYZ7SA9Q3R282E4S1Q683S3P2R2OSQT9QRA1O6T622QYYR8EZET8S376Q2T9S361522STE13AEPTP2O5EQYYSY6918Z159661378PRE789OYSAR49S","310","407","322","6P8827AYZ7AAP1S","44.37","ZPAEE","1"
"74",47,"EE2ZSE4S7Z84APYR3R43Q2AA42SPP2R1T3988YYQ5S8RAP931ZRQRZ1TQS93A85S98PZQ4PS43S53ERRQ3O3QEA4838EA891ER9YES7AP3R7Q8Q57551P14A","355","494","397","5YQOQYZ8158ST5O","493.15","O61YP","1"
"35",70,"2ATASRERE3ORQAAPE3EE2YRAOASART79Z347Q9164RER8O524QEQ99EO9ORA9R1OS4RY4RT3AQRTZTA4YTZTS754A7AYQ49E899O6YEAY9Z96SZ4917QY4O8","115","481","370","O6295A51TZ992QO","299.36","8ZY68","2"
"60",71,"959O64EZ2Y8PA896ZTR6S3EOA5R9Y8AE1S5TP1Q9522SYEAROS6T9Z7998YERS926O938Z22OOQORAR77P1YYQY2E52RPP99A248R7PTS74R791P3942779Q","329","216","84","Z81T1YRZ298TOSQ","364.95","6987T","3"
"126",32,"YS5TA3Y5Y475ES5Y9RY6T7OR917EQPR2PZAR31O2EAT4AQO1Q5ZQ7TS937E38R2YA4P9Z6EOZO23TR8E425Q1R61OP4PEPZZATY374PY1AT463567EREESOE","40","422","223","E64848PYAP3AT5S","29.7","Q5ZS5","2"
"271",42,"86SE425283TS9QPO5Q7RQ2PT6RYTP2OE9QQR7TQ5E44T89YT66TQPS181P3ZOQ348R8QYR4SZS6Z56PYQP3RQPAP9S9876YYRRQ3A18YZE7AER5T9S2T558E","470","120","364","52ZR5Y1T1Y962YA","244.84","ZO91A","2"
"49",85,"A3SZT4R6E49493R6O85SP69TT2AEYT1Y8PEZOSP55295PS1513S9Z55A5RPRE7RO6QET33EYQ82OPYTR957O96QY89P278S6ST4P9R9A8ASR32Q2TPO2TP9S","34","287","225","71OT94SO8Z62OET","412.62","26276","2"
"53",39,"8SO5Y38SZ2O4Q585YQ9198AOYE5T82R68O5O2Z1ZOQ8EEA1ZZ11Z3R78SS37S6ASAE5Q2989AO4Q6EAY3PTYP75397PY2Q9794A668E49P1OZ737R4P972TS","238","241","110","R71QYE1SPAQ3R6O","39.83","Y2QY8","1"
"68",58,"ERQR8A97RE3OPEOQE79O85E5Y1S4782T779EEQRYORSA3Q2RT6ZPZ36YTP6E25Y79O3AAAQQ1YPSZ3P6191QROO88Y1168QOPZ1T1O4ZTYP1623432R76RRY","369","174","489","Q6S1ERP5YTSQQR6","102.95","ZPRZ2","1"
"159",27,"4481P5Q8ZS4Y5A5S57ESA76PP8588A756O381E6Q4E8E1OASS96215T7QQ3Z35P1ASR7668PSA87YQ5OQ6Q1STO28Z844T2QEQ8Q8ZOYQP331E433PSYZ483","141","98","301","3Z8EEAQZ86OO21Q","110.85","5P4YZ","1"
"192",39,"6455A96454AY5Y8822P6198E95O9679O72SYY67RR19ZE6856Z44ASTA962RA697Z7OERR8R3AY366Z583PET6TAZ96P5O2QPY62413E9TT9E47S63PSQ6SE","325","260","85","EEQPYAZ6QE364EQ","23.65","182TZ","1"
"101",69,"P37S9OZ19Q5Y23ETA2P9OSZYQEZO4QTE8A4QYRARRTOY2SYAOR9ZP7PYEZOTOY9Q7O6QA23O9SS9P8837Z128854Y9O8T4Z3T2637Q6QRP63866583Z4EZR4","97","342","298","892Q92S7OO8TZE4","223.58","S1R66","2"
"143",36,"S97S2538QPAPS1A2OZTT2YO4237S2Y4911OSQ378SOEY9SSO2O5TTQT7666PYYP45Q96777S1Q9TYP8QTEP6A9TS5SEZ94P89Z59R9R9TS1T8QRA9R68Z8R1","298","472","61","5O3O814QPZ38O48","233.94","YSOZ7","1"
"90",82,"889AS12P67E98OO8E2823OP9Y76S82R968QR7QORTZZZZPQAZSRQ8E7OZ51TZR467ZT35E39R5S3T51S78AT5AST3OS98AE1P521TA92SYP99QPRTZQZO4R2","172","176","73","RA6E2O7E3OY6141","168.6","TR14E","2"
"103",62,"9S85A8QSQOQTE6O9686PQO9ST278PZSQS2P39T15S6E8TQT5ASP14QP5R49P3485Y28P9YZ4YAA74P4Z66Z69ZAEEQPPS67PE1SR6EZPPPS8SERYO3P29RZS","323","496","286","OAEQQY991R4S5AQ","435.51","53T4T","1"
"93",41,"2ZPPERES3OZR8A2T6TA22O94AZ7TAQS935P465343YY5EETA2PY4RAARQ72OQT491AYPZETO87T8OAO423ZO559ASQOP22PE161OSE477A456TT33Y565R9Z","373","306","323","8EZE763T6P946Y9","445.66","98EP4","1"
"145",65,"5E86ZOOPR652RR2ZR8S64A9T249O4SZT91EQR9R3ZR32OT3YE8Q2ZQ924P4QZ9E131ZZ572EY1Z5S8221915AATTZ4ARQYER87ZT66O6917749R6Z64ZT13R","331","413","499","E2RA513T375214Z","218.62","8EAQY","2"
"135",16,"3ZSR653RR36R2Z593Y6STA629Y1RZTSOQS99EZ4RPPO5ST8637RYE6E2PAZ1O32OPA2Z2E2QQ31O2RYT724S3TQ78PP6S5YST8Z42TSQZ2E92ZST5T96Q2YA","422","485","353","SQS3Y9ZZ3RSOPE1","244.9","9PEA2","2"
"345",57,"35T41Q3AZT767ERQQEZ4O23AA993YRE71P8P7Z68R1A3Y767A1AQ92OR947YAYYY3YPRAYSSRY6Y4889E4EQ1A4924TP92R61YZ5AS5317A4391TAE6A5T9P","410","174","285","YTT982OE461YQ2Y","90.23","96EQQ","1"
"137",42,"5PS9T8Y64513RP8P8645TY43S8T3YAPY6TP3QT98298T6R91335OYO4Z81EAR562RYQR5EO8ZS52752645TY4O99A32525Y289Q4A69RZ9S2P4P14PO1ERPO","358","418","157","2TR24S188544225","139.23","SYY7Y","2"
"138",52,"Q72562QSY3YTO6ZZ3Y4S1PEPOPYYY6ZYY7Y3P68E4EP19TPEQ233O214TSQ829P7QQ2OR16YYQP5T24E6R179O8ER44PYQA2Z9P36T18882Q7TY91TTSE272","342","469","288","Y13PP238R5ATR53","364.41","8EO64","2"
"116",81,"ZQ7RRQP5P3EP8EZESZ9YSE5T19TQZ1R2SOTO96YPZ294784YR2TET3OYT7T11956866P5475ZR3AYQ248Z81ORY26E4T8TZ143335EZAE5YQRSR3ZQPPYSR2","318","128","144","71AE7QQT5SS67EP","91.7","47SO7","2"
"151",99,"O33ET2P6A62ST1T55PP7RO381S2RZ295P1QRQA355E4A2Q3O5RYS32TSAOZ8OAY8PY6E83A8YYA89TO8OOET7T2Z7OA5S1385YQA5O699Q6SE88E17QQ22PP","48","220","148","RAO71R843YSS41E","330.27","318PE","2"
"183",30,"35T9E289A3OE8A7E73A12R276ROS351P25724R2EE219535113Z557R6E91PTA2O7OSO2AT69EAP9QZAYS2AZRO7QAO4789Y3Z223S6T257O1R38R151EZ9P","50","396","86","7RYQ96SO819A146","224.39","ZQ31Y","3"
"149",57,"683R8A2AR8794Q221P28T92QT17Y519Q5QZ4O23Q2852YS2Q85YZY7E5YRT28OQAQYZ8269497O87T38E989SQO5A973YES8E6OTA16SPO83A62RT473TTOA","239","394","327","ST1REZAE1RA46E7","303.17","SAQQQ","2"
"139",76,"O2R3QYQ2A1ZA5P424SZ8178PE151ZQE8YQZ18TTTQRZ78T697T37ZS2E91R5QE7Y12Z8P6ZR41O8A9RT2T34Y57ZE7R5P3PQT6585PS13R7E9EAAA2S269ES","163","464","461","Y4SS893ATE3R72Y","463.58","O4QY6","2"
"167",78,"8ZY4227Z6Z7TPT9ZR6YEOQYYE3S2OR3Z413YY4Q8TS11O2P5EEO6EY23T92S1S3R12722PR24SE48QA757SR315O894EEYR42O65ZQQ28417SE5T6TZOZ241","413","398","217","9532Q6Q8ZT246AO","190.7","OP75Z","3"
"384",70,"ES6SR7Z8SY51P12OT35O973884QPE3522TAE99OE2OYQZO1ZQ2T2RRPZZ19TAOAYTSA4S4O116P62397SSYSS9AT9EP884O2PAO9ESO5Z8Z76EA49Q149O8A","459","32","82","ROZ935ER84732RT","392.41","3O497","2"
"147",57,"2Y7Y5R7A172858TEEZYYSE4Y3S81Q92OZ7T7A9ZZ4PROQETZP9R7Z2S9839SSQOQTA1Z69YQ8Y7PROP373PT4O652A979YS391Y92STP83YAE8S3O1AO335A","202","245","132","7QEY9ZZOS27PT6Q","427.58","PZT17","2"
"109",45,"3934PPZQ6962P7RAS1QEP12TP4T69OYST9STAATE8SE38SORP45OQ385EOEPY3SQOR392EZP58Y3OE248Z9SQR9SAY4OQO14P2Y295TZPA71O241OYQ8Q9RA","24","498","174","OPQT48Q8O4AQQ74","130.62","RO6SA","2"
"204",77,"8ZEAS36SEA6S11Y619365828817PY87YA93ZPSSZ549AE7942788SP5RAPEP17S78782YZAEO37SY6TP2QRT74TQ91PS871PS2487E3ZPZ5R11892EQZ99TT","401","56","394","18QY367YTP7YOA4","90.83","23Q9A","3"
"215",12,"1A251SQ56EER6T6ZSTO8ZTO981R4S49QEQ7TY88AE3AQ4O9YRR4S3T659OYY8454ZRTQ24YO288TZSQO582SAERZER9E797ZZRYE3157T2236Y5Y284Q7S5E","486","108","296","22QZ5ATPYY7R875","21.43","YYZZ9","2"
"106",23,"P44TSTQ57RA59TZEYY5O45E54388E887STY312EA78SR4Y54QA47R5ZT927O3Z355O7AARRPAZ93Q6RQY1R1STE5O58T1TZ2E3ARS3177451EEA2QYT2E64A","110","454","239","6RPY1832A71TP35","458.78","3ZSR3","1"
"144",59,"7S2Z3S1184Q1Z97O3OTQ2A7Q53328PS35SE9YER3S9552RO9AP9Z5Y6AQ3124RZE4Q819QA4Y15SZYT4SS6QQ7R9EZ23Z1Q6O35R59RPTST1TQ5RY4YS9Z2S","81","303","334","8RE8232Q646ZOQ1","51.77","AAQ1A","3"
"208",99,"YR51YS886AY1O3935P33569RPT55A7SEYE413SZ6R6PERR1RZQYY8R9Z51S19S24699A165OY3P8459AR5PTOZ8QQT89A5OO71A8ATZY35QS29E51R1759R9","296","476","307","Z8Z7PARSO4EE871","67.42","Z57Z5","1"
"61",20,"AS8Q627P8E1T952629T44S89QAS349Q7ZYTR5PYAR72AZQY26P2PER12434QTER2OEEZ1EE43S166Z9TYQ5A6881A74SPQ254YSR92AA2OAE7T4SAQO1TERO","311","153","396","AZO3PP78TO75184","63.63","QRYTP","3"
"133",13,"94T942RY735EPY1RYRZQSA37QQAO57P9E4E21E222E2R6S26S25RO5R5R4R4SR9ZSQT41AA8A352581Q5Y8ZO613T1O8ZT47RQ2EEZP5586Y5Q1R56O4SYO7","324","490","219","S3385QSE516YZYP","89.59","6ZTZY","2"
"84",35,"TE85ESE27443A582468Q9S97A64T1T8OO47QRYY736TA19PSS5T272O3AYRYRAZ3ATA3T39T88Z2QTA95Y79P3PYYOSE436EE67YPAO7E94SAR38R678QPRA","43","369","27","ZA4P3921T442761","271.47","28T1P","2"
"157",81,"8R727Y39QZR8357OS7R6Z99TA7YP25QZ4O192AQZQEE7ST91PR1YA4P26Y8OTOAE31QE454Y38YQ3Q2S9Z4ORAP6SZQ9885SZ3847535ZE75SPT6RTO36O2O","278","86","269","E4E199RQ61A83QY","179.92","31158","3"
"9",98,"T8Z3AQRA97APZQ8T6TQPPO72Q182S85PSRSOQ2O43Z2T9599S468O34Z2AO7E1E849A2EP5EQSESZP68YZ12231Y86EOZS2YQ6E8YY927793P41ZA786T3ZO","310","204","120","67YT4Z8A9ZE53RY","205.7","R92QA","1"
"59",24,"7T29856Q5O82A95ERO726SQR2RS5SRA46ATOE15Y7ZTZTZEYS8699EE787Q8Q33433ZP4E5PQPZ8197EPAE47P82817137E9E49SY9TZYT2ORR9ZS4AO6TST","454","475","214","1187PA6Z14A176Z","474.18","PRRSA","3"
"124",19,"P2241AO89Z9A595RETPAR2Q9YTRTA9279PPE167E5ATS2T17P768P7O4E6O8S7P4AO8Z8P1A7EOA6OSARQ1T2R323RP81Z747P46YO56Y8PS9841AR69A69R","346","84","87","5A1Z3ZO6AE8P493","496.37","TO4EY","2"
"720",25,"E8ZQ9E95R78S4YP3P6YS213T84Y8328PZSA99P874Y9Z5RZ1TYR85ZQAQ237Z9QPYES72OOT939PQ1841RTE5QZ522O9648733TSY2S63SQZ219P7OQE2ZZA","420","311","146","ORYARAAQ2PS3S64","488.64","AZ5SS","3"
"156",60,"AP9TYS5Q4R1OR3T68A4A81OQ1OTEE491RP4E1356Z1TR28OEE72Q121TZ7SEER7YQ19YA6OSOTE6729QY74ETTTRAP397SQYYS6S73Q7121YS9ARQ1273SO2","291","44","110","ST32TAZ4591R88Q","127.74","72A7Z","3"
"166",8,"A71R9TTQST2T1APQ92R7E7POZ238TZ836E2O6276Q71AZY5342S6EQTS673S2STTA8O4TS1Q4R442O52T45ZZE981Z6RSR281A78SAAT23Z37165457P1Q7Z","245","55","70","2583Y657AQ22QYA","364.89","6S63T","2"
"438",21,"5T8Q48ZQ7A99ERQOZQ4A452724AREPEOP751R66SO3RQ6Z6AY94OT57E3RTYY46AR9QA55S3EAP1Q1ZRZ52Y58APP2S8OSYO18Q42SQZ9Q9233A4984YP5A1","268","43","317","AY5P2EY859TZR7E","334.59","P5A8O","2"
"382",85,"1S6TAEY7YTR6TAZA3637A9ESE56RS2847E4RT5AYY873R8P985TQAO96Y63S18E928YR76TOE42P8RSZ713RA2RS3Y1OQQ4E1EPQ93REP3Y67894Q35AT2Q6","161","195","402","4E7AAP8OZYZ559Y","100.24","52AEZ","2"
"58",58,"ART3RY7Y2O4T96346Y85R46T1ZRY3SRS587O9R22TPS3EQOQZ1214E45O5T6Q5PT2PTO8836R494P22Y5QPRT66S356E6484ORZSOO3ES51OOTTQ74Q936S7","161","405","304","2YY46TA8874PY8O","38.12","21AO8","3"
"134",1,"8OEO8RR5RTO6ESE88EOP2A151ATARQOP7A5253QQP567PQYSORPE3675ESO85ZO9E61EYZ4433P9EQ682T53ZAZRP7O7ZPATQP5685A8242Z6OA34SZQP3Z5","70","445","387","YP44RTEYE7Y27RO","330.9","S24S5","3"
"77",11,"AE7AYE2EP485TTQ25T1Y7PST79895Z142O7Q1PSA9ZTO2A33ESP67Q72Q68QR218ZSSOS5Z78EPPE6Z32A4R64399QZT9RO429P8E67SY4689TS67T748A21","20","170","483","6SRQ5ZO87YESSZ4","273.94","3OA44","3"
"239",82,"4S272O1AAEA645OTEZRQR59YYY5ZTOE1QRYYO3QYE5836RP6OAY7P99R7RY6QE26QPRO875POP1YOP958TOY69Q7P919R4TE3657Y459A88A42E4OSZO1ETO","236","192","100","82E5O74AYOE6RAY","264.22","E46S3","2"
"165",91,"RR58AT5E8816371SAR6295OT7OOORATEQRT5R96Q67YOZ1AZ6T3Y477T65OZZS4ST3YZ6Q6RQ4R8REZAZY3A54ST965Z9PS3YZ4O3QTY52YO7E4T4ZOZZ32P","209","239","112","24OP3A224643AEO","171.66","4E5Z2","3"
"85",79,"9OR3647SY3S49Q3T714666A5OR2A4YQPE62ZO47OT9Z47P53YYES2QZ7377A16RZATT9T7QRR1R5RRE737OS1S8E3119Y9OE5PZE3PQP94ZP6ZO1P1Z9ARSS","390","458","209","T8P868Y72PZQ3P8","181.57","OQT26","2"
"385",56,"7QZQ5S2RS9QTTO68YAEOA9P8RP3RAEO5R7Y1539Z758YY716R8YAYST97Z8396QSPA4RST6TYPRA351P8Q22O71585AE7AAQOP69S7R8S835EEA8PSOPQQ79","182","229","453","3SQA3ERR11482R7","339.96","QTT75","3"
"323",19,"9P9R8392Y14EEP7RQR62756P461T4R33OR4Y1P4Y31AS2QQ3O82ZS9R779Z2773YPRT146A21EERS47Q7Y4126S8Q42R97ZYR9A1E4AY9A4949EAQ3P9OE6P","225","205","250","E2S6ZSZRA8PRAQO","101.72","E17OZ","1"
"110",47,"QESA967Z5QORO934R8QTY4O951YER7OEY8Z532ZPEP58EPAP1Q9AOS1P1S9YYPO6952A641Z95YR6A6R8E94T987Z526TTO5AREPPE99S33OAAE3PY91P4Z8","338","166","443","1ROZ94A9645YQ2Y","228.32","QR23R","3"
"348",11,"P61Y271ZRPOP6PYE2Q355EZQ67Q4OA5QR6YZ3ZY6TTQ9639O1373Z2O7931Y6Y44OS5QE7Z3Q5ZEA8R5RSZ429Z365S2TQ87YAQ9YP8QQZ5Q522985PY277Q","157","142","46","Q7R43Z1217151R4","447.19","O1TS1","2"
"98",81,"3PTQERTZ9P12ZRZESOA1Q5123YA57S326YQ1QY9511P822949A7384AP94T7STR499315P8S6525R47ES6PSAQ54RO3AAETT4ZT3AO9POETASR9YAZPY42ZO","194","454","278","O8R1PQ9QPZSQ5SY","79.4","18Y26","1"
"179",64,"8SE93OSOS8132298Q2E542Y4372T1T575AQ1A1PZPQ617Z4YQ945O29AR5A7YP51437SP3Q82Z6SYZOESSQOQY39Y259SZ4211812789YRA36YYS7SQ4ETZQ","319","256","135","TAP7O9917AR5QZ2","392.4","QOZZ4","1"
"180",54,"ZPQYY7ZQ6E7R227SR5QQ3SP7YTA5R94A2SY34QAOSPRSS7E15RSST37OY8AZP3S2OA12S8PO3AE7OSR534OQO8QORQ9S6Q943YZTTS868PR34A87S85OT1RP","159","405","389","Y18R8OE4S6TSQTT","34.6","91ZYE","1"
"113",84,"YYPPE38O9561853376AZ36153ZA4Z3EPS15R5AZAEZZTOOP79Z1ZO8Q3PYQ3AOQZ7482ATQS4Y524EQ45OOSS45TRAS27Y6QO4TTTT3Y9YPPA36PZ8ZOPYAZ","240","262","456","97ZPY83TE7Z7PZE","95.38","SSQ5E","1"
"347",23,"2435QSZR6AO8Y43RAE4Q2SY8P26Z236EZAP7OA8QS6E558R97OOASYS193PZYS9SEQS811Y36988Z9EE5Z3PRO3Z9APOOQQOYE5A2Q56ZOT1QT85OY3ZSRS8","283","50","56","69Z743ZTPQOTO94","243.12","Q772E","3"
"595",5,"Z8RTP9Y317Z83A6OR4Q639S5297R4938OSO59OQ8ZE4R7A1SRA462Z4RTAEP6372Y126OQ824ERRRRAO3YQ9A66RPR8P3Z21TOS96SZR52P2PT2AYO9O9EZ7","182","320","201","322SY2QT9O4EZ8O","193.2","7EE4Q","2"
"396",63,"R7QS5R9YT2OS22A8979PQ6P18193P84278YRAE4EOP3YY69ZZRT25RETYA5O2Z348T3OS92RQ44PZE4T6A2OTYY3PPPR81O17S2T1Q5E1OQSTY7ZP1R834A5","446","481","287","OQO969ASE94OQO8","342.84","Z7S3R","1"
"206",44,"Q89OE9QE6Y51E944TQ5QT48YEQ8E6PPY5OQ7QP9YRQ827ASEZT64QPE7O1R2QQQP4ST2R7R56682AZ735Z7O7Y92EO479RZ12AESE2T8Y3Q19O6E56O2886S","243","105","276","2O531R2S7Q5ESZ6","240.19","18E7Y","2"
"72",91,"9QQAEQY4YO6EY3YQP3P8Y2REQ9YY1ZA5TOYP537AAZAY4Q17YS3OE6972T6O1Z863QQS49Q16P2A2Z5T66R9Y3319ATOT52P3SAZ5QSYA963OYP7EE246T75","359","457","356","72PYQ568Z5O5Z5Q","213.25","Z5SRY","3"
"119",2,"ES3888A3ZQ652231R9O45R5OQ76Z3Z592TYATEY82P5ZAZ358ZQT4511844EA5AT16Z6AQAPR5Y7R56PQZYE36RZT3RREZ69APAE2932S489Y1225S468T5R","471","46","280","67R8ERTZ158STYO","399.25","11T3T","1"
"140",77,"91P8ASEA688SPT7RZSP7T4Z2ST3327T4A39948AYYOQ258145E5T4QPA4AYRT26749O1RRZAZZA8YYOY4Y21Z4ZY3134APZ6AAQQ4R31Z71E46YA323QO95A","358","412","243","A6OEPRS8PZOE9PY","162.75","T8129","3"
"14",43,"A733T9ZT138621P96PTATE322QRY3ZY17Z61SYS1ZE1OYZ2TZT954RQQYPRTZEOTSA275EAP1OOE9SZ4T6EA2R4YER49QZT9YRQSQ382SZZTAY79P7SQRT8A","227","76","39","T7QPEYEY37ETEZ3","216.1","Y473Y","3"
"401",92,"674ZPO88RQ47SSQEQZS1P5OA5S7ST75EZ2O3RQQYYT7TPS88Z1Z3PPZ5AZTA775PTO1Z3A2AZQ1ZP28679Y27RA1Q5T959O33TYEAP3395Q7P2QPY2P5EQ71","158","137","324","986884QQARE1S2P","91.85","4ZA26","3"
"174",96,"O2P83S55S8AE4E8PR2PZOPQO62T5YORYAOAO3QSTOOAAPSA652EA38O21599T3O6RS86Y641E57R8A123S52RSZ77RY3RA725TSZ5O724OZ9117S3PE2S6A1","109","485","79","685QS2PZYE49A3S","260.17","YAOER","2"
"112",36,"7E84Q72A5SPOQ2YZ54E99APTREOSZTEES3Q7P4QQS5T19Y6ETTR6O93YET564AOQP246Y419Q4T8S574Q327T4Y53PT6Q6EEA5POZ3Q616826Y2SQE58R324","170","394","111","ER77A4PSOO8P65P","245.49","Z6325","1"
"213",38,"ZZ8E5Y4Z84A2PP6YQ3Z2AAOQP66R2S33433Z6AA7E95O4YERT4AYT32TZ1Z97OP948PSSSETQERS3PY71S85R4AYQETYRAAZEO2Q97Y63996T5TATP1Y916O","113","191","161","1YO6O5TE4R81QP5","395.99","Z92A6","3"
"207",1,"98RS67S7AEEP5RZP3R2TO461TY6QSTZ75PRPA6Z361E28ZA1T5ER477ZRA9188ER3S27SO113Y2OPP55893YR7QT687A4EY7Q415Y4YSA9P896R9ETQ247PP","291","323","435","PO6SZZR59E3614T","237.13","STTOZ","1"
"52",85,"A54POERZ1249RO7824YYY8STR892SY5Y2QS49QA577PTQ679P9Q4ZQAE9Z39AAT7Z5647EOROSR4AQ62QE98EA1QYY1A8852OAZ47E585587334O4Q6YS6QZ","186","66","189","9Z19E11YASSP4QY","233.45","72Z61","1"
"108",90,"YE7YT1A8OY8AO5Y4534POT93PP36Y31Q7PT6AQ68O6745S7PY314T1A9S9T3QRYYE74R976EOE6ZZ43PA86A11926AAYOZRTO8RYZTYOSPE2QOT7TQT7O9O2","420","425","137","Y8YSA65Z713S43Y","130.79","754SO","2"
"229",41,"954SY3EZZSO71O21YO261343SY1SS4S39R9EY79E6T78778SE5T16S28YTS4S9STA5YR5ZR8RAEQ5R7Q7O78QTS1PTTQYZQ8S38R394ZQY6A1P6YPS538S1O","244","430","111","S84PA15RAT968RY","39.65","PT2R3","3"
"235",40,"AAOZ5AQSSRT1AEOT14REYO9663Z8T3Y78QEYPA8QYY9379TPP855OP125ARAOOQ7S76A4S4OOZ1411T5ATQ85O6AQTS1OQ48A314233TO927TS7Q6T363RYE","161","192","37","P5E3Z12SY6SRSAT","112.71","Z82Q5","1"
"26",87,"E8Y1O26OR45YQ8P4E962R9Q9PE41O932TPP6R4SQTR8TZQ5SQOEZ4S5559YQR822P2TY28Y2A8PY8PQ4AYY2S44PP7A1SET369A737QSA49Q81POZQA8O541","342","123","469","318Z586TS36P5ZY","448.84","Y4SE4","1"
"220",52,"SPYT6R25E4S1SAAZ1O85SAQ2OPSOE5TR246Z9RAO29T58Q9T91687Z446YZ96Y82492354QPY2TQ88Z9QR1R7SS8OA659Y1A578T1OTA5YTT3113ZYOZT9A6","254","228","301","YY72592ZOYOY2TQ","439.4","E436E","2"
"100",94,"Y8SS41A7PART5ZAY4P9QPS6R7R64SYRPA68P7ZP357T6A6QTA29APOPZR53798TRYYOYTPE758549ZTY55T556TSATS74SQ1137S925EZQ7PQ368R15625Z5","103","46","94","62461QTE2O96EOO","408.83","S8SA2","1"
"395",3,"7OR247T43QO7T48Z3S554ZE9996E5OZ8AQART96TETZPTTA3AY1Y5278PZ78O8R1STE418O74Z21Z9251T6QY1S1Z5TR2PEAO3S546Y8Z9T22O3A88AR4877","264","322","359","3AA6AZP6R529OZO","283.43","5P7TY","3"
"39",50,"OSS166T2SZEEZ28ZPZTZO6362E55R5O4Q83PRO8857O7POZQESYTE753T2Z2R5A3A8RS2ATOYP55OER917YY65178813TS6PQ49T11R139Z92TY22YOQ4S81","210","166","49","Z73PSTR1ZE7O13S","139.69","OZE3E","3"
"250",63,"ZAEZZSP9Z3ORS526E29648O2PE47E8Z4T378PO27RY284T22OZQY48SZAT52E72AZYEY2OO3O1RSA98T9T4E2RY2QTS6921Y744881SRTSZ2QA8SPS46ZSZ4","90","371","49","1363QPTZ24YRE77","91.8","Y849Z","2"
"254",35,"TYRQ58Z7Y71T78OS7272Y56PEY5ZROPO3O7O1YSATQE95ROZS2782R4434ET44SR6SRTZ417T433ORAZ2R988YST2Q97733PP98S42S2742TS722116O8ZYS","319","495","61","R55YPY7P67O1O8O","253.79","8T2ES","2"
"43",76,"EE385Z5OQOOEOZYSRT292TPAQAOEOQ9AT2RA113PAOY9966T9Q8RET5SP78E4AAPR68E57A2TYY3441RO5Z8RA3S36P3T395S2ATPRZRS972E7Q7R5A9PYPY","304","192","434","E59TSP48Z169ST9","344.7","289RA","1"
"390",75,"Q4YEY273824242TTRTO19EAT82R3O141OYQSS9R24P598Q8Z5PE82PRP2O2QZ9E738E5575S668O6Z2O4RYZS7Z46Y6PEER5O68ETYQA8R9437E53PYY67T9","331","126","165","R755T572TZSR765","346.6","6Y1YZ","3"
"244",57,"Y63R1Z633ET1OOOP65152T25Z716OSP2TAT98O5QZ6RTY7387O98PZP2T496Y8REY8E2R6RP593S5TE2795T7TT732R9R3P6Q4EOY44ZTO1473O2262OR885","285","132","450","315O9TS939EYA2Y","93.44","POS43","3"
"242",92,"91S55RRO39PO71ZY9AZ58P8872QO25A1Q9E172EOZRRA1S472744EAP2S71PZR1QA686TT791Z362SE17AZ62T25ZAY9T3Z137O4QYQZQSZ7EZ3SEZ6O8898","381","122","419","OS11Q1Y8ZE74AES","280.7","AA9Y2","3"
"651",27,"63T623P3RS29T4Q4PS5RTAYO886AA83EYT4854PT7OATY5S36PSES5OSE83Q3644Q2R6ZYA1Z667SO7TYT9R5T2O24765TTQ21E42T189TRT21REAPZQZ72P","243","106","202","ETYETOY2AEZATYO","453.34","PS425","1"
"392",74,"TO7R8YR937SE2R4R9O4ZTSS2QAZ9PQ7Q81932YT1AT67R255RPRET6T7PYRYYP679STYEOP2E95Y2EA3R197A3Z2QQTYAASO9Y88PR5QT53R8P9ZAYPAAZ46","335","472","104","2ZZ5OR7ZA6PSZO8","496.69","QZAY5","3"
"231",88,"9YRS4789Q86911Q56Z75RSA55ZO5ZS7Y2OP4RSPSS2QOZ915E867R2PSYREP3A16Y77AY3YZ2T31ROS6ES57275A5E88ZSRQ63PT11R8RZ8P9O9P2Q67T28Y","166","27","361","56YY6572P7YZSRP","204.6","26Y14","3"
"152",52,"R9938ESZ318PQ8Y59PQYQ2Q1ETT14533542SAQS23Y7YQ7REPS9P6PQY9TO398SR26S4YTS238P2ZETQ44Y69PYRQP5QO3RS6O9ZQEPE35A7SO9YASR897RY","24","271","42","SR45ET9T13O8PQ6","205.1","56ETR","2"
"227",79,"E9ZS3Y1TOR4ROEOYT289Q1OP7R58ZERPZ8AY83SSY8ERQ2Z43A4PE926A3EAQAZYQZA8PP59R278YR41EQ3SZ5S3AP64PTTPZY73R1PY2R4TZT688QYR63RR","90","116","101","633P7Q3TROT6OQ2","398.36","84OQ7","2"
